date,time,origin,destination,ridership
2026-03-26,22:00,JB Sentral,Woodlands CIQ,205
2026-03-26,22:00,Woodlands CIQ,JB Sentral,325
2026-03-26,23:00,Woodlands CIQ,JB Sentral,148
2026-03-27,05:00,JB Sentral,Woodlands CIQ,640
2026-03-27,06:00,JB Sentral,Woodlands CIQ,640
2026-03-27,07:00,JB Sentral,Woodlands CIQ,641
2026-03-27,08:00,JB Sentral,Woodlands CIQ,320
2026-03-27,08:00,Woodlands CIQ,JB Sentral,322
2026-03-27,09:00,Woodlands CIQ,JB Sentral,323
2026-03-27,10:00,JB Sentral,Woodlands CIQ,322
2026-03-27,11:00,JB Sentral,Woodlands CIQ,208
2026-03-27,11:00,Woodlands CIQ,JB Sentral,324
2026-03-27,12:00,JB Sentral,Woodlands CIQ,301
2026-03-27,12:00,Woodlands CIQ,JB Sentral,317
2026-03-27,13:00,Woodlands CIQ,JB Sentral,323
2026-03-27,14:00,JB Sentral,Woodlands CIQ,267
2026-03-27,15:00,JB Sentral,Woodlands CIQ,289
2026-03-27,15:00,Woodlands CIQ,JB Sentral,320
2026-03-27,16:00,JB Sentral,Woodlands CIQ,323
2026-03-27,16:00,Woodlands CIQ,JB Sentral,322
2026-03-27,17:00,JB Sentral,Woodlands CIQ,322
2026-03-27,17:00,Woodlands CIQ,JB Sentral,320
2026-03-27,18:00,Woodlands CIQ,JB Sentral,322
2026-03-27,19:00,JB Sentral,Woodlands CIQ,323
2026-03-27,20:00,JB Sentral,Woodlands CIQ,321
2026-03-27,20:00,Woodlands CIQ,JB Sentral,321
2026-03-27,21:00,JB Sentral,Woodlands CIQ,324
2026-03-27,21:00,Woodlands CIQ,JB Sentral,323
2026-03-27,22:00,JB Sentral,Woodlands CIQ,322
2026-03-27,22:00,Woodlands CIQ,JB Sentral,321
2026-03-27,23:00,Woodlands CIQ,JB Sentral,320
2026-03-28,05:00,JB Sentral,Woodlands CIQ,210
2026-03-28,06:00,JB Sentral,Woodlands CIQ,360
2026-03-28,07:00,JB Sentral,Woodlands CIQ,519
2026-03-28,08:00,JB Sentral,Woodlands CIQ,320
2026-03-28,08:00,Woodlands CIQ,JB Sentral,321
2026-03-28,09:00,Woodlands CIQ,JB Sentral,324
2026-03-28,10:00,JB Sentral,Woodlands CIQ,324
2026-03-28,11:00,JB Sentral,Woodlands CIQ,325
2026-03-28,11:00,Woodlands CIQ,JB Sentral,322
2026-03-28,12:00,JB Sentral,Woodlands CIQ,322
2026-03-28,12:00,Woodlands CIQ,JB Sentral,321
2026-03-28,13:00,Woodlands CIQ,JB Sentral,320
2026-03-28,14:00,JB Sentral,Woodlands CIQ,328
2026-03-28,15:00,JB Sentral,Woodlands CIQ,324
2026-03-28,15:00,Woodlands CIQ,JB Sentral,324
2026-03-28,16:00,JB Sentral,Woodlands CIQ,324
2026-03-28,16:00,Woodlands CIQ,JB Sentral,326
2026-03-28,17:00,JB Sentral,Woodlands CIQ,322
2026-03-28,17:00,Woodlands CIQ,JB Sentral,324
2026-03-28,18:00,Woodlands CIQ,JB Sentral,322
2026-03-28,19:00,JB Sentral,Woodlands CIQ,322
2026-03-28,20:00,JB Sentral,Woodlands CIQ,321
2026-03-28,20:00,Woodlands CIQ,JB Sentral,322
2026-03-28,21:00,JB Sentral,Woodlands CIQ,321
2026-03-28,21:00,Woodlands CIQ,JB Sentral,291
2026-03-28,22:00,JB Sentral,Woodlands CIQ,320
2026-03-28,22:00,Woodlands CIQ,JB Sentral,203
2026-03-28,23:00,Woodlands CIQ,JB Sentral,201
2026-03-29,05:00,JB Sentral,Woodlands CIQ,130
2026-03-29,06:00,JB Sentral,Woodlands CIQ,203
2026-03-29,07:00,JB Sentral,Woodlands CIQ,388
2026-03-29,08:00,JB Sentral,Woodlands CIQ,321
2026-03-29,08:00,Woodlands CIQ,JB Sentral,319
2026-03-29,09:00,Woodlands CIQ,JB Sentral,325
2026-03-29,10:00,JB Sentral,Woodlands CIQ,323
2026-03-29,11:00,JB Sentral,Woodlands CIQ,325
2026-03-29,11:00,Woodlands CIQ,JB Sentral,323
2026-03-29,12:00,JB Sentral,Woodlands CIQ,326
2026-03-29,12:00,Woodlands CIQ,JB Sentral,320
2026-03-29,13:00,Woodlands CIQ,JB Sentral,322
2026-03-29,14:00,JB Sentral,Woodlands CIQ,322
2026-03-29,15:00,JB Sentral,Woodlands CIQ,321
2026-03-29,15:00,Woodlands CIQ,JB Sentral,204
2026-03-29,16:00,JB Sentral,Woodlands CIQ,320
2026-03-29,16:00,Woodlands CIQ,JB Sentral,168
2026-03-29,17:00,JB Sentral,Woodlands CIQ,320
2026-03-29,17:00,Woodlands CIQ,JB Sentral,140
2026-03-29,18:00,Woodlands CIQ,JB Sentral,130
2026-03-29,19:00,JB Sentral,Woodlands CIQ,321
2026-03-29,20:00,JB Sentral,Woodlands CIQ,322
2026-03-29,20:00,Woodlands CIQ,JB Sentral,106
2026-03-29,21:00,JB Sentral,Woodlands CIQ,321
2026-03-29,21:00,Woodlands CIQ,JB Sentral,136
2026-03-29,22:00,JB Sentral,Woodlands CIQ,320
2026-03-29,22:00,Woodlands CIQ,JB Sentral,103
2026-03-29,23:00,Woodlands CIQ,JB Sentral,55
2026-03-30,05:00,JB Sentral,Woodlands CIQ,640
2026-03-30,06:00,JB Sentral,Woodlands CIQ,640
2026-03-30,07:00,JB Sentral,Woodlands CIQ,640
2026-03-30,08:00,JB Sentral,Woodlands CIQ,318
2026-03-30,08:00,Woodlands CIQ,JB Sentral,321
2026-03-30,09:00,Woodlands CIQ,JB Sentral,321
2026-03-30,10:00,JB Sentral,Woodlands CIQ,320
2026-03-30,11:00,JB Sentral,Woodlands CIQ,320
2026-03-30,11:00,Woodlands CIQ,JB Sentral,323
2026-03-30,12:00,JB Sentral,Woodlands CIQ,321
2026-03-30,12:00,Woodlands CIQ,JB Sentral,321
2026-03-30,13:00,Woodlands CIQ,JB Sentral,244
2026-03-30,15:00,JB Sentral,Woodlands CIQ,322
2026-03-30,16:00,JB Sentral,Woodlands CIQ,324
2026-03-30,16:00,Woodlands CIQ,JB Sentral,122
2026-03-30,17:00,JB Sentral,Woodlands CIQ,322
2026-03-30,17:00,Woodlands CIQ,JB Sentral,192
2026-03-30,18:00,Woodlands CIQ,JB Sentral,322
2026-03-30,19:00,JB Sentral,Woodlands CIQ,320
2026-03-30,20:00,JB Sentral,Woodlands CIQ,322
2026-03-30,20:00,Woodlands CIQ,JB Sentral,320
2026-03-30,21:00,JB Sentral,Woodlands CIQ,319
2026-03-30,21:00,Woodlands CIQ,JB Sentral,227
2026-03-30,22:00,JB Sentral,Woodlands CIQ,319
2026-03-30,22:00,Woodlands CIQ,JB Sentral,124
2026-03-30,23:00,Woodlands CIQ,JB Sentral,52
2026-03-31,05:00,JB Sentral,Woodlands CIQ,640
2026-03-31,06:00,JB Sentral,Woodlands CIQ,640
2026-03-31,07:00,JB Sentral,Woodlands CIQ,640
2026-03-31,08:00,JB Sentral,Woodlands CIQ,320
2026-03-31,08:00,Woodlands CIQ,JB Sentral,318
2026-03-31,09:00,Woodlands CIQ,JB Sentral,318
2026-03-31,10:00,JB Sentral,Woodlands CIQ,321
2026-03-31,11:00,JB Sentral,Woodlands CIQ,201
2026-03-31,11:00,Woodlands CIQ,JB Sentral,321
2026-03-31,12:00,JB Sentral,Woodlands CIQ,187
2026-03-31,12:00,Woodlands CIQ,JB Sentral,320
2026-03-31,13:00,Woodlands CIQ,JB Sentral,151
2026-03-31,14:00,JB Sentral,Woodlands CIQ,259
2026-03-31,15:00,JB Sentral,Woodlands CIQ,322
2026-03-31,15:00,Woodlands CIQ,JB Sentral,103
2026-03-31,16:00,JB Sentral,Woodlands CIQ,323
2026-03-31,16:00,Woodlands CIQ,JB Sentral,106
2026-03-31,17:00,JB Sentral,Woodlands CIQ,322
2026-03-31,17:00,Woodlands CIQ,JB Sentral,209
2026-03-31,18:00,Woodlands CIQ,JB Sentral,320
2026-03-31,19:00,JB Sentral,Woodlands CIQ,321
2026-03-31,20:00,JB Sentral,Woodlands CIQ,320
2026-03-31,20:00,Woodlands CIQ,JB Sentral,321
2026-03-31,21:00,JB Sentral,Woodlands CIQ,321
2026-03-31,21:00,Woodlands CIQ,JB Sentral,321
2026-03-31,22:00,JB Sentral,Woodlands CIQ,296
2026-03-31,22:00,Woodlands CIQ,JB Sentral,143
2026-03-31,23:00,Woodlands CIQ,JB Sentral,42
2026-04-01,05:00,JB Sentral,Woodlands CIQ,640
2026-04-01,06:00,JB Sentral,Woodlands CIQ,640
2026-04-01,07:00,JB Sentral,Woodlands CIQ,640
2026-04-01,08:00,JB Sentral,Woodlands CIQ,320
2026-04-01,08:00,Woodlands CIQ,JB Sentral,321
2026-04-01,09:00,Woodlands CIQ,JB Sentral,318
2026-04-01,10:00,JB Sentral,Woodlands CIQ,323
2026-04-01,11:00,JB Sentral,Woodlands CIQ,212
2026-04-01,11:00,Woodlands CIQ,JB Sentral,320
2026-04-01,12:00,JB Sentral,Woodlands CIQ,179
2026-04-01,12:00,Woodlands CIQ,JB Sentral,320
2026-04-01,13:00,Woodlands CIQ,JB Sentral,222
2026-04-01,14:00,JB Sentral,Woodlands CIQ,162
2026-04-01,15:00,JB Sentral,Woodlands CIQ,280
2026-04-01,15:00,Woodlands CIQ,JB Sentral,226
2026-04-01,16:00,JB Sentral,Woodlands CIQ,324
2026-04-01,16:00,Woodlands CIQ,JB Sentral,177
2026-04-01,17:00,JB Sentral,Woodlands CIQ,320
2026-04-01,17:00,Woodlands CIQ,JB Sentral,324
2026-04-01,18:00,Woodlands CIQ,JB Sentral,320
2026-04-01,19:00,JB Sentral,Woodlands CIQ,320
2026-04-01,20:00,JB Sentral,Woodlands CIQ,320
2026-04-01,20:00,Woodlands CIQ,JB Sentral,319
2026-04-01,21:00,JB Sentral,Woodlands CIQ,321
2026-04-01,21:00,Woodlands CIQ,JB Sentral,320
2026-04-01,22:00,JB Sentral,Woodlands CIQ,209
2026-04-01,22:00,Woodlands CIQ,JB Sentral,320
2026-04-01,23:00,Woodlands CIQ,JB Sentral,123
2026-04-02,05:00,JB Sentral,Woodlands CIQ,640
2026-04-02,06:00,JB Sentral,Woodlands CIQ,640
2026-04-02,07:00,JB Sentral,Woodlands CIQ,640
2026-04-02,08:00,JB Sentral,Woodlands CIQ,319
2026-04-02,08:00,Woodlands CIQ,JB Sentral,320
2026-04-02,09:00,Woodlands CIQ,JB Sentral,320
2026-04-02,11:00,JB Sentral,Woodlands CIQ,283
2026-04-02,12:00,JB Sentral,Woodlands CIQ,210
2026-04-02,12:00,Woodlands CIQ,JB Sentral,329
2026-04-02,13:00,Woodlands CIQ,JB Sentral,329
2026-04-02,14:00,JB Sentral,Woodlands CIQ,195
2026-04-02,15:00,JB Sentral,Woodlands CIQ,214
2026-04-02,15:00,Woodlands CIQ,JB Sentral,318
2026-04-02,16:00,JB Sentral,Woodlands CIQ,322
2026-04-02,16:00,Woodlands CIQ,JB Sentral,323
2026-04-02,17:00,JB Sentral,Woodlands CIQ,321
2026-04-02,17:00,Woodlands CIQ,JB Sentral,322
2026-04-02,18:00,Woodlands CIQ,JB Sentral,320
2026-04-02,19:00,JB Sentral,Woodlands CIQ,320
2026-04-02,20:00,JB Sentral,Woodlands CIQ,320
2026-04-02,20:00,Woodlands CIQ,JB Sentral,320
2026-04-02,21:00,JB Sentral,Woodlands CIQ,320
2026-04-02,21:00,Woodlands CIQ,JB Sentral,320
2026-04-02,22:00,JB Sentral,Woodlands CIQ,189
2026-04-02,22:00,Woodlands CIQ,JB Sentral,320
2026-04-02,23:00,Woodlands CIQ,JB Sentral,320
2026-04-03,05:00,JB Sentral,Woodlands CIQ,177
2026-04-03,06:00,JB Sentral,Woodlands CIQ,254
2026-04-03,07:00,JB Sentral,Woodlands CIQ,254
2026-04-03,08:00,JB Sentral,Woodlands CIQ,268
2026-04-03,08:00,Woodlands CIQ,JB Sentral,320
2026-04-03,09:00,Woodlands CIQ,JB Sentral,320
2026-04-03,10:00,JB Sentral,Woodlands CIQ,244
2026-04-03,11:00,JB Sentral,Woodlands CIQ,236
2026-04-03,11:00,Woodlands CIQ,JB Sentral,323
2026-04-03,12:00,JB Sentral,Woodlands CIQ,205
2026-04-03,12:00,Woodlands CIQ,JB Sentral,324
2026-04-03,13:00,Woodlands CIQ,JB Sentral,325
2026-04-03,14:00,JB Sentral,Woodlands CIQ,324
2026-04-03,15:00,JB Sentral,Woodlands CIQ,324
2026-04-03,15:00,Woodlands CIQ,JB Sentral,327
2026-04-03,16:00,JB Sentral,Woodlands CIQ,322
2026-04-03,16:00,Woodlands CIQ,JB Sentral,326
2026-04-03,17:00,JB Sentral,Woodlands CIQ,320
2026-04-03,17:00,Woodlands CIQ,JB Sentral,323
2026-04-03,18:00,Woodlands CIQ,JB Sentral,321
2026-04-03,19:00,JB Sentral,Woodlands CIQ,319
2026-04-03,20:00,JB Sentral,Woodlands CIQ,322
2026-04-03,20:00,Woodlands CIQ,JB Sentral,318
2026-04-03,21:00,JB Sentral,Woodlands CIQ,320
2026-04-03,21:00,Woodlands CIQ,JB Sentral,315
2026-04-03,22:00,JB Sentral,Woodlands CIQ,320
2026-04-03,22:00,Woodlands CIQ,JB Sentral,317
2026-04-03,23:00,Woodlands CIQ,JB Sentral,230
2026-04-04,05:00,JB Sentral,Woodlands CIQ,168
2026-04-04,06:00,JB Sentral,Woodlands CIQ,359
2026-04-04,07:00,JB Sentral,Woodlands CIQ,592
2026-04-04,08:00,JB Sentral,Woodlands CIQ,321
2026-04-04,08:00,Woodlands CIQ,JB Sentral,320
2026-04-04,09:00,Woodlands CIQ,JB Sentral,320
2026-04-04,10:00,JB Sentral,Woodlands CIQ,324
2026-04-04,11:00,JB Sentral,Woodlands CIQ,325
2026-04-04,11:00,Woodlands CIQ,JB Sentral,321
2026-04-04,12:00,JB Sentral,Woodlands CIQ,324
2026-04-04,12:00,Woodlands CIQ,JB Sentral,325
2026-04-04,13:00,Woodlands CIQ,JB Sentral,320
2026-04-04,14:00,JB Sentral,Woodlands CIQ,325
2026-04-04,15:00,JB Sentral,Woodlands CIQ,325
2026-04-04,15:00,Woodlands CIQ,JB Sentral,321
2026-04-04,16:00,JB Sentral,Woodlands CIQ,322
2026-04-04,16:00,Woodlands CIQ,JB Sentral,321
2026-04-04,17:00,JB Sentral,Woodlands CIQ,326
2026-04-04,17:00,Woodlands CIQ,JB Sentral,324
2026-04-04,18:00,Woodlands CIQ,JB Sentral,171
2026-04-04,19:00,JB Sentral,Woodlands CIQ,323
2026-04-04,20:00,JB Sentral,Woodlands CIQ,321
2026-04-04,20:00,Woodlands CIQ,JB Sentral,156
2026-04-04,21:00,JB Sentral,Woodlands CIQ,320
2026-04-04,21:00,Woodlands CIQ,JB Sentral,175
2026-04-04,22:00,JB Sentral,Woodlands CIQ,320
2026-04-04,22:00,Woodlands CIQ,JB Sentral,195
2026-04-04,23:00,Woodlands CIQ,JB Sentral,111
2026-04-05,05:00,JB Sentral,Woodlands CIQ,151
2026-04-05,06:00,JB Sentral,Woodlands CIQ,210
2026-04-05,07:00,JB Sentral,Woodlands CIQ,643
2026-04-05,08:00,JB Sentral,Woodlands CIQ,322
2026-04-05,08:00,Woodlands CIQ,JB Sentral,252
2026-04-05,09:00,Woodlands CIQ,JB Sentral,319
2026-04-05,10:00,JB Sentral,Woodlands CIQ,323
2026-04-05,11:00,JB Sentral,Woodlands CIQ,321
2026-04-05,11:00,Woodlands CIQ,JB Sentral,321
2026-04-05,12:00,JB Sentral,Woodlands CIQ,331
2026-04-05,12:00,Woodlands CIQ,JB Sentral,172
2026-04-05,13:00,Woodlands CIQ,JB Sentral,152
2026-04-05,14:00,JB Sentral,Woodlands CIQ,325
2026-04-05,15:00,JB Sentral,Woodlands CIQ,324
2026-04-05,15:00,Woodlands CIQ,JB Sentral,167
2026-04-05,16:00,JB Sentral,Woodlands CIQ,323
2026-04-05,16:00,Woodlands CIQ,JB Sentral,122
2026-04-05,17:00,JB Sentral,Woodlands CIQ,321
2026-04-05,17:00,Woodlands CIQ,JB Sentral,90
2026-04-05,18:00,Woodlands CIQ,JB Sentral,117
2026-04-05,19:00,JB Sentral,Woodlands CIQ,321
2026-04-05,20:00,JB Sentral,Woodlands CIQ,323
2026-04-05,20:00,Woodlands CIQ,JB Sentral,120
2026-04-05,21:00,JB Sentral,Woodlands CIQ,320
2026-04-05,21:00,Woodlands CIQ,JB Sentral,109
2026-04-05,22:00,JB Sentral,Woodlands CIQ,320
2026-04-05,22:00,Woodlands CIQ,JB Sentral,78
2026-04-05,23:00,Woodlands CIQ,JB Sentral,29
2026-04-06,05:00,JB Sentral,Woodlands CIQ,640
2026-04-06,06:00,JB Sentral,Woodlands CIQ,640
2026-04-06,07:00,JB Sentral,Woodlands CIQ,640
2026-04-06,08:00,JB Sentral,Woodlands CIQ,320
2026-04-06,08:00,Woodlands CIQ,JB Sentral,320
2026-04-06,09:00,Woodlands CIQ,JB Sentral,319
2026-04-06,10:00,JB Sentral,Woodlands CIQ,306
2026-04-06,11:00,JB Sentral,Woodlands CIQ,320
2026-04-06,11:00,Woodlands CIQ,JB Sentral,320
2026-04-06,12:00,JB Sentral,Woodlands CIQ,322
2026-04-06,12:00,Woodlands CIQ,JB Sentral,323
2026-04-06,13:00,Woodlands CIQ,JB Sentral,191
2026-04-06,15:00,JB Sentral,Woodlands CIQ,326
2026-04-06,16:00,JB Sentral,Woodlands CIQ,327
2026-04-06,16:00,Woodlands CIQ,JB Sentral,114
2026-04-06,17:00,JB Sentral,Woodlands CIQ,321
2026-04-06,17:00,Woodlands CIQ,JB Sentral,162
2026-04-06,18:00,Woodlands CIQ,JB Sentral,320
2026-04-06,19:00,JB Sentral,Woodlands CIQ,320
2026-04-06,20:00,JB Sentral,Woodlands CIQ,322
2026-04-06,20:00,Woodlands CIQ,JB Sentral,320
2026-04-06,21:00,JB Sentral,Woodlands CIQ,321
2026-04-06,21:00,Woodlands CIQ,JB Sentral,217
2026-04-06,22:00,JB Sentral,Woodlands CIQ,320
2026-04-06,22:00,Woodlands CIQ,JB Sentral,121
2026-04-06,23:00,Woodlands CIQ,JB Sentral,51
2026-04-07,05:00,JB Sentral,Woodlands CIQ,640
2026-04-07,06:00,JB Sentral,Woodlands CIQ,638
2026-04-07,07:00,JB Sentral,Woodlands CIQ,640
2026-04-07,08:00,JB Sentral,Woodlands CIQ,320
2026-04-07,08:00,Woodlands CIQ,JB Sentral,308
2026-04-07,09:00,Woodlands CIQ,JB Sentral,320
2026-04-07,10:00,JB Sentral,Woodlands CIQ,321
2026-04-07,11:00,JB Sentral,Woodlands CIQ,249
2026-04-07,11:00,Woodlands CIQ,JB Sentral,320
2026-04-07,12:00,JB Sentral,Woodlands CIQ,230
2026-04-07,12:00,Woodlands CIQ,JB Sentral,278
2026-04-07,13:00,Woodlands CIQ,JB Sentral,116
2026-04-07,14:00,JB Sentral,Woodlands CIQ,234
2026-04-07,15:00,JB Sentral,Woodlands CIQ,322
2026-04-07,15:00,Woodlands CIQ,JB Sentral,124
2026-04-07,16:00,JB Sentral,Woodlands CIQ,321
2026-04-07,16:00,Woodlands CIQ,JB Sentral,83
2026-04-07,17:00,JB Sentral,Woodlands CIQ,321
2026-04-07,17:00,Woodlands CIQ,JB Sentral,196
2026-04-07,18:00,Woodlands CIQ,JB Sentral,320
2026-04-07,19:00,JB Sentral,Woodlands CIQ,320
2026-04-07,20:00,JB Sentral,Woodlands CIQ,320
2026-04-07,20:00,Woodlands CIQ,JB Sentral,320
2026-04-07,21:00,JB Sentral,Woodlands CIQ,320
2026-04-07,21:00,Woodlands CIQ,JB Sentral,318
2026-04-07,22:00,JB Sentral,Woodlands CIQ,235
2026-04-07,22:00,Woodlands CIQ,JB Sentral,152
2026-04-07,23:00,Woodlands CIQ,JB Sentral,49
2026-04-08,05:00,JB Sentral,Woodlands CIQ,640
2026-04-08,06:00,JB Sentral,Woodlands CIQ,640
2026-04-08,07:00,JB Sentral,Woodlands CIQ,640
2026-04-08,08:00,JB Sentral,Woodlands CIQ,320
2026-04-08,08:00,Woodlands CIQ,JB Sentral,266
2026-04-08,09:00,Woodlands CIQ,JB Sentral,320
2026-04-08,10:00,JB Sentral,Woodlands CIQ,323
2026-04-08,11:00,JB Sentral,Woodlands CIQ,231
2026-04-08,11:00,Woodlands CIQ,JB Sentral,320
2026-04-08,12:00,JB Sentral,Woodlands CIQ,214
2026-04-08,12:00,Woodlands CIQ,JB Sentral,320
2026-04-08,13:00,Woodlands CIQ,JB Sentral,96
2026-04-08,14:00,JB Sentral,Woodlands CIQ,236
2026-04-08,15:00,JB Sentral,Woodlands CIQ,321
2026-04-08,15:00,Woodlands CIQ,JB Sentral,113
2026-04-08,16:00,JB Sentral,Woodlands CIQ,323
2026-04-08,16:00,Woodlands CIQ,JB Sentral,97
2026-04-08,17:00,JB Sentral,Woodlands CIQ,322
2026-04-08,17:00,Woodlands CIQ,JB Sentral,210
2026-04-08,18:00,Woodlands CIQ,JB Sentral,320
2026-04-08,19:00,JB Sentral,Woodlands CIQ,320
2026-04-08,20:00,JB Sentral,Woodlands CIQ,321
2026-04-08,20:00,Woodlands CIQ,JB Sentral,320
2026-04-08,21:00,JB Sentral,Woodlands CIQ,322
2026-04-08,21:00,Woodlands CIQ,JB Sentral,320
2026-04-08,22:00,JB Sentral,Woodlands CIQ,177
2026-04-08,22:00,Woodlands CIQ,JB Sentral,180
2026-04-08,23:00,Woodlands CIQ,JB Sentral,47
2026-04-09,05:00,JB Sentral,Woodlands CIQ,640
2026-04-09,06:00,JB Sentral,Woodlands CIQ,640
2026-04-09,07:00,JB Sentral,Woodlands CIQ,640
2026-04-09,08:00,JB Sentral,Woodlands CIQ,321
2026-04-09,08:00,Woodlands CIQ,JB Sentral,320
2026-04-09,09:00,Woodlands CIQ,JB Sentral,320
2026-04-09,11:00,JB Sentral,Woodlands CIQ,321
2026-04-09,12:00,JB Sentral,Woodlands CIQ,202
2026-04-09,12:00,Woodlands CIQ,JB Sentral,326
2026-04-09,13:00,Woodlands CIQ,JB Sentral,295
2026-04-09,14:00,JB Sentral,Woodlands CIQ,207
2026-04-09,15:00,JB Sentral,Woodlands CIQ,323
2026-04-09,15:00,Woodlands CIQ,JB Sentral,159
2026-04-09,16:00,JB Sentral,Woodlands CIQ,322
2026-04-09,16:00,Woodlands CIQ,JB Sentral,122
2026-04-09,17:00,JB Sentral,Woodlands CIQ,323
2026-04-09,17:00,Woodlands CIQ,JB Sentral,319
2026-04-09,18:00,Woodlands CIQ,JB Sentral,321
2026-04-09,19:00,JB Sentral,Woodlands CIQ,324
2026-04-09,20:00,JB Sentral,Woodlands CIQ,323
2026-04-09,20:00,Woodlands CIQ,JB Sentral,320
2026-04-09,21:00,JB Sentral,Woodlands CIQ,321
2026-04-09,21:00,Woodlands CIQ,JB Sentral,320
2026-04-09,22:00,JB Sentral,Woodlands CIQ,226
2026-04-09,22:00,Woodlands CIQ,JB Sentral,321
2026-04-09,23:00,Woodlands CIQ,JB Sentral,98
2026-04-10,05:00,JB Sentral,Woodlands CIQ,640
2026-04-10,06:00,JB Sentral,Woodlands CIQ,640
2026-04-10,07:00,JB Sentral,Woodlands CIQ,640
2026-04-10,08:00,JB Sentral,Woodlands CIQ,318
2026-04-10,08:00,Woodlands CIQ,JB Sentral,319
2026-04-10,09:00,Woodlands CIQ,JB Sentral,320
2026-04-10,10:00,JB Sentral,Woodlands CIQ,321
2026-04-10,11:00,JB Sentral,Woodlands CIQ,210
2026-04-10,11:00,Woodlands CIQ,JB Sentral,324
2026-04-10,12:00,JB Sentral,Woodlands CIQ,202
2026-04-10,12:00,Woodlands CIQ,JB Sentral,326
2026-04-10,13:00,Woodlands CIQ,JB Sentral,319
2026-04-10,14:00,JB Sentral,Woodlands CIQ,252
2026-04-10,15:00,JB Sentral,Woodlands CIQ,314
2026-04-10,15:00,Woodlands CIQ,JB Sentral,324
2026-04-10,16:00,JB Sentral,Woodlands CIQ,317
2026-04-10,16:00,Woodlands CIQ,JB Sentral,327
2026-04-10,17:00,JB Sentral,Woodlands CIQ,321
2026-04-10,17:00,Woodlands CIQ,JB Sentral,322
2026-04-10,18:00,Woodlands CIQ,JB Sentral,320
2026-04-10,19:00,JB Sentral,Woodlands CIQ,322
2026-04-10,20:00,JB Sentral,Woodlands CIQ,321
2026-04-10,20:00,Woodlands CIQ,JB Sentral,320
2026-04-10,21:00,JB Sentral,Woodlands CIQ,320
2026-04-10,21:00,Woodlands CIQ,JB Sentral,320
2026-04-10,22:00,JB Sentral,Woodlands CIQ,321
2026-04-10,22:00,Woodlands CIQ,JB Sentral,320
2026-04-10,23:00,Woodlands CIQ,JB Sentral,320
2026-04-11,05:00,JB Sentral,Woodlands CIQ,208
2026-04-11,06:00,JB Sentral,Woodlands CIQ,425
2026-04-11,07:00,JB Sentral,Woodlands CIQ,559
2026-04-11,08:00,JB Sentral,Woodlands CIQ,321
2026-04-11,08:00,Woodlands CIQ,JB Sentral,320
2026-04-11,09:00,Woodlands CIQ,JB Sentral,320
2026-04-11,10:00,JB Sentral,Woodlands CIQ,325
2026-04-11,11:00,JB Sentral,Woodlands CIQ,325
2026-04-11,11:00,Woodlands CIQ,JB Sentral,323
2026-04-11,12:00,JB Sentral,Woodlands CIQ,324
2026-04-11,12:00,Woodlands CIQ,JB Sentral,323
2026-04-11,13:00,Woodlands CIQ,JB Sentral,323
2026-04-11,14:00,JB Sentral,Woodlands CIQ,322
2026-04-11,15:00,JB Sentral,Woodlands CIQ,325
2026-04-11,15:00,Woodlands CIQ,JB Sentral,320
2026-04-11,16:00,JB Sentral,Woodlands CIQ,322
2026-04-11,16:00,Woodlands CIQ,JB Sentral,323
2026-04-11,17:00,JB Sentral,Woodlands CIQ,321
2026-04-11,17:00,Woodlands CIQ,JB Sentral,328
2026-04-11,18:00,Woodlands CIQ,JB Sentral,320
2026-04-11,19:00,JB Sentral,Woodlands CIQ,323
2026-04-11,20:00,JB Sentral,Woodlands CIQ,321
2026-04-11,20:00,Woodlands CIQ,JB Sentral,218
2026-04-11,21:00,JB Sentral,Woodlands CIQ,320
2026-04-11,21:00,Woodlands CIQ,JB Sentral,197
2026-04-11,22:00,JB Sentral,Woodlands CIQ,320
2026-04-11,22:00,Woodlands CIQ,JB Sentral,220
2026-04-11,23:00,Woodlands CIQ,JB Sentral,112
2026-04-12,05:00,JB Sentral,Woodlands CIQ,114
2026-04-12,06:00,JB Sentral,Woodlands CIQ,200
2026-04-12,07:00,JB Sentral,Woodlands CIQ,453
2026-04-12,08:00,JB Sentral,Woodlands CIQ,322
2026-04-12,08:00,Woodlands CIQ,JB Sentral,320
2026-04-12,09:00,Woodlands CIQ,JB Sentral,319
2026-04-12,10:00,JB Sentral,Woodlands CIQ,328
2026-04-12,11:00,JB Sentral,Woodlands CIQ,322
2026-04-12,11:00,Woodlands CIQ,JB Sentral,320
2026-04-12,12:00,JB Sentral,Woodlands CIQ,322
2026-04-12,12:00,Woodlands CIQ,JB Sentral,321
2026-04-12,13:00,Woodlands CIQ,JB Sentral,197
2026-04-12,14:00,JB Sentral,Woodlands CIQ,321
2026-04-12,15:00,JB Sentral,Woodlands CIQ,321
2026-04-12,15:00,Woodlands CIQ,JB Sentral,169
2026-04-12,16:00,JB Sentral,Woodlands CIQ,319
2026-04-12,16:00,Woodlands CIQ,JB Sentral,122
2026-04-12,17:00,JB Sentral,Woodlands CIQ,323
2026-04-12,17:00,Woodlands CIQ,JB Sentral,146
2026-04-12,18:00,Woodlands CIQ,JB Sentral,102
2026-04-12,19:00,JB Sentral,Woodlands CIQ,321
2026-04-12,20:00,JB Sentral,Woodlands CIQ,321
2026-04-12,20:00,Woodlands CIQ,JB Sentral,117
